career_win_pct_diff,surface_win_pct_diff,recent_form_diff,h2h_win_pct_diff,elo_rating_diff,glicko2_rating_diff,glicko2_rd_diff,glicko2_volatility_diff,fatigue_days_diff,h2h_surface_win_pct_diff,surface_adaptability_diff,win_streak_diff,loss_streak_diff,masters1000_win_pct_diff,grand_slam_win_pct_diff,hard_court_win_pct_diff,clay_court_win_pct_diff,grass_court_win_pct_diff,early_round_performance_diff,late_round_performance_diff,quarterfinal_performance_diff,big_match_experience_diff,clutch_performance_diff,outdoor_vs_indoor_preference_diff,Win,Date,match_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60920
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60922
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60918
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60924
0.5,0.5,0.5,0.0,18.103781046196218,162.31089416178088,-51.181036053533376,-2.4710332700850213e-07,82,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,2023-09-21,60945
-0.5,-0.5,-0.5,0.0,-18.103781046196218,-162.31089416178088,51.181036053533376,2.4710332700850213e-07,-82,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2023-09-21,60945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60950
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60950
0.5,0.5,0.5,0.0,18.22743995332371,162.31089416178088,-50.681036053533376,-2.4710332700850213e-07,81,0.0,0.0,0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1,2023-09-21,60951
-0.5,-0.5,-0.5,0.0,-18.22743995332371,-162.31089416178088,50.681036053533376,2.4710332700850213e-07,-81,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2023-09-21,60951
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-21,60952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-21,60952
0.0,0.0,0.0,0.0,-5.3324432755196085,-108.20726330515822,1.4236953234103567e-06,4.830550599382866e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-22,60953
0.0,0.0,0.0,0.0,5.3324432755196085,108.20726330515822,-1.4236953234103567e-06,-4.830550599382866e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-22,60953
0.0,0.0,0.0,0.0,-5.3328882858577344,-108.20726330515822,1.4236953234103567e-06,4.830550599382866e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-22,60955
0.0,0.0,0.0,0.0,5.3328882858577344,108.20726330515822,-1.4236953234103567e-06,-4.830550599382866e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-22,60955
0.0,0.0,0.0,0.0,5.4589374640931965,108.20726330515822,0.4999985763046766,-4.830550599382866e-07,-1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-22,60926
0.0,0.0,0.0,0.0,-5.4589374640931965,-108.20726330515822,-0.4999985763046766,4.830550599382866e-07,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-22,60926
-0.5,-0.5,-0.5,0.0,-10.540606969202827,-54.10363085662266,-59.1810374772287,-7.301583869467887e-07,98,0.0,0.0,-1,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,2023-09-22,60954
0.5,0.5,0.5,0.0,10.540606969202827,54.10363085662266,59.1810374772287,7.301583869467887e-07,-98,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2023-09-22,60954
0.5,0.5,0.5,0.0,15.747001066486973,162.31089416178088,58.681036053533376,2.4710332700850213e-07,-97,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,2023-09-22,60928
-0.5,-0.5,-0.5,0.0,-15.747001066486973,-162.31089416178088,-58.681036053533376,-2.4710332700850213e-07,97,0.0,0.0,-1,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0,2023-09-22,60928
-0.5,-0.5,-0.5,0.0,-15.873495255060561,-162.31089416178088,-59.181036053533376,-2.4710332700850213e-07,98,0.0,0.0,-1,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,2023-09-22,60956
0.5,0.5,0.5,0.0,15.873495255060561,162.31089416178088,59.181036053533376,2.4710332700850213e-07,-98,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2023-09-22,60956
0.0,0.0,0.0,0.0,5.3328882858577344,108.20726330515822,-1.4236953234103567e-06,-4.830550599382866e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-22,60927
0.0,0.0,0.0,0.0,-5.3328882858577344,-108.20726330515822,1.4236953234103567e-06,4.830550599382866e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-22,60927
-0.33333333333333337,-0.33333333333333337,-0.36900369003690037,0.0,-13.222249655761743,-166.27409108028223,57.383781511738505,1.455650215344273e-06,14,0.0,0.0,-1,1,0.0,0.6666666666666666,-0.33333333333333337,0.0,0.0,-1.0,0.0,0.0,1.0,-0.33333333333333337,-0.33333333333333337,1,2023-09-23,60933
0.33333333333333337,0.33333333333333337,0.36900369003690037,0.0,13.222249655761743,166.27409108028223,-57.383781511738505,-1.455650215344273e-06,-14,0.0,0.0,1,-1,0.0,-0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,-1.0,0.33333333333333337,0.33333333333333337,0,2023-09-23,60933
0.0,0.0,0.0,0.0,0.12648363308881017,0.0,0.5,0.0,-1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-23,60932
0.0,0.0,0.0,0.0,-0.12648363308881017,0.0,-0.5,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-23,60932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-23,60929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-23,60929
-0.5,-0.5,-0.5,0.0,-10.414557790967365,-54.10363085662266,-58.6810374772287,-7.301583869467887e-07,97,0.0,0.0,-1,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,2023-09-23,60931
0.5,0.5,0.5,0.0,10.414557790967365,54.10363085662266,58.6810374772287,7.301583869467887e-07,-97,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2023-09-23,60931
-1.0,-1.0,-1.0,0.0,-30.228398300927665,-324.62178832356176,-9.0,0.0,18,0.0,0.0,-1,1,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,1,2023-09-23,60930
1.0,1.0,1.0,0.0,30.228398300927665,324.62178832356176,9.0,0.0,-18,0.0,0.0,1,-1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,0,2023-09-23,60930
0.0,0.0,0.0,0.0,-5.8876547386973925,-161.13737110976626,2.272291377659883,5.965866061719005e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-23,60959
0.0,0.0,0.0,0.0,5.8876547386973925,161.13737110976626,-2.272291377659883,-5.965866061719005e-07,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-23,60959
0.0,0.0,0.0,0.0,0.12648363308881017,0.0,0.5,0.0,-1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2023-09-23,60958
0.0,0.0,0.0,0.0,-0.12648363308881017,0.0,-0.5,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-09-23,60958
-0.5,-0.5,-0.5,0.0,-14.908505655731005,-116.6946018344438,-60.887727136306125,-5.525578461590408e-07,97,0.0,0.0,-1,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,2023-09-23,60957
0.5,0.5,0.5,0.0,14.908505655731005,116.6946018344438,60.887727136306125,5.525578461590408e-07,-97,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2023-09-23,60957
-0.5,-0.5,-0.5,0.0,-15.747001066486973,-162.31089416178088,-58.681036053533376,-2.4710332700850213e-07,97,0.0,0.0,-1,0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,2023-09-23,60960
0.5,0.5,0.5,0.0,15.747001066486973,162.31089416178088,58.681036053533376,2.4710332700850213e-07,-97,0.0,0.0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2023-09-23,60960
-0.5,-0.5,-0.4736842105263158,0.0,-28.5847587151502,-185.12235839047867,-17.556371193958682,-1.5850538742298581e-06,-1,0.0,0.0,-1,0,0.0,0.0,-0.5,0.0,0.0,-1.0,0.0,0.0,0.5,-0.5,-0.5,1,2023-09-24,60937
0.5,0.5,0.4736842105263158,0.0,28.5847587151502,185.12235839047867,17.556371193958682,1.5850538742298581e-06,1,0.0,0.0,1,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,-0.5,0.5,0.5,0,2023-09-24,60937
-0.25,-0.25,-0.2617039837161965,0.0,-18.142501945416825,-232.51640550878142,35.97537223444297,1.6191140458365894e-06,0,0.0,0.0,-1,0,0.0,0.6666666666666666,-0.25,0.0,0.0,-1.0,0.0,0.0,0.75,-0.25,-0.25,1,2023-09-24,60936
0.25,0.25,0.2617039837161965,0.0,18.142501945416825,232.51640550878142,-35.97537223444297,-1.6191140458365894e-06,0,0.0,0.0,1,0,0.0,-0.6666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,-0.75,0.25,0.25,0,2023-09-24,60936
